time_s,voltage,current,temperature,capacity_ahr,cycle_number,start_time,ambient_temperature
0.0,3.849349497973326,0.0007080966847512267,6.150630538748289,0.7399351039859233,1,2010-09-03T12:10:27,4
9.438000000000002,3.849482783980402,-0.002099358546635165,6.174259621680745,0.7399351039859233,1,2010-09-03T12:10:27,4
19.578000000000003,3.323135887115557,-2.010724041049821,6.221927027564164,0.7399351039859233,1,2010-09-03T12:10:27,4
28.938,3.2951354862952797,-2.011329262998301,6.335685822057806,0.7399351039859233,1,2010-09-03T12:10:27,4
38.281,3.271426962743075,-2.009211304108645,6.455342943014694,0.7399351039859233,1,2010-09-03T12:10:27,4
47.656,3.249239210810011,-2.0089093693646576,6.600275309095236,0.7399351039859233,1,2010-09-03T12:10:27,4
56.985,3.227075583101608,-2.0141419446019238,6.7552739423421,0.7399351039859233,1,2010-09-03T12:10:27,4
66.375,3.2041505672787776,-2.0094412278183484,6.914120955402002,0.7399351039859233,1,2010-09-03T12:10:27,4
75.75,3.179557992071215,-2.010611027177403,7.079890298790536,0.7399351039859233,1,2010-09-03T12:10:27,4
85.078,3.153237776501911,-2.011905653806122,7.229543081798281,0.7399351039859233,1,2010-09-03T12:10:27,4
94.438,3.124453783555013,-2.0121182854060637,7.393407111507907,0.7399351039859233,1,2010-09-03T12:10:27,4
103.813,3.0924672164480875,-2.0085344914662615,7.5705686639001595,0.7399351039859233,1,2010-09-03T12:10:27,4
113.219,3.058813450086313,-2.012136720130269,7.762588315719073,0.7399351039859233,1,2010-09-03T12:10:27,4
122.594,3.0259136257586743,-2.0137728281014002,7.927910948552447,0.7399351039859233,1,2010-09-03T12:10:27,4
131.906,2.997485769757821,-2.0105004455808704,8.120557592201907,0.7399351039859233,1,2010-09-03T12:10:27,4
141.281,2.976729966595253,-2.0109855061678465,8.312769301160042,0.7399351039859233,1,2010-09-03T12:10:27,4
150.625,2.964030309259512,-2.0108345202857816,8.520807642748952,0.7399351039859233,1,2010-09-03T12:10:27,4
159.938,2.957764079677637,-2.008813300692272,8.71585526037104,0.7399351039859233,1,2010-09-03T12:10:27,4
169.281,2.9553739110443695,-2.011390661513277,8.919517733342694,0.7399351039859233,1,2010-09-03T12:10:27,4
178.625,2.9557309008018344,-2.0107253195709944,9.112912844522578,0.7399351039859233,1,2010-09-03T12:10:27,4
187.953,2.9580356733740283,-2.0112057888576724,9.296135983112583,0.7399351039859233,1,2010-09-03T12:10:27,4
197.328,2.9615433118935184,-2.009976552327288,9.502878276381054,0.7399351039859233,1,2010-09-03T12:10:27,4
206.672,2.966034178812854,-2.010585740010508,9.68997789333364,0.7399351039859233,1,2010-09-03T12:10:27,4
216.063,2.971518210695744,-2.0105539783144915,9.857024908805045,0.7399351039859233,1,2010-09-03T12:10:27,4
225.422,2.976672674807529,-2.0113486395737112,10.063967090427349,0.7399351039859233,1,2010-09-03T12:10:27,4
234.781,2.9826666826574675,-2.0104130716841313,10.254620960095282,0.7399351039859233,1,2010-09-03T12:10:27,4
244.172,2.9892784825948584,-2.0124778028858334,10.43297485347188,0.7399351039859233,1,2010-09-03T12:10:27,4
253.547,2.9958573953233,-2.0104224783350797,10.549913691515625,0.7399351039859233,1,2010-09-03T12:10:27,4
262.891,3.002404372202674,-2.0124846406502037,10.677046376700616,0.7399351039859233,1,2010-09-03T12:10:27,4
272.219,3.0090082095271575,-2.010095074062227,10.599015656280221,0.7399351039859233,1,2010-09-03T12:10:27,4
281.563,3.015470061357731,-2.011895795817629,10.351968860438124,0.7399351039859233,1,2010-09-03T12:10:27,4
290.906,3.0206318604371014,-2.0116692352806527,10.276173335821042,0.7399351039859233,1,2010-09-03T12:10:27,4
300.25,3.0258244566127046,-2.0117447640712567,10.280680514009488,0.7399351039859233,1,2010-09-03T12:10:27,4
309.578,3.030365899051674,-2.0102158200777502,10.332813305969607,0.7399351039859233,1,2010-09-03T12:10:27,4
318.969,3.034780434863523,-2.011451034100417,10.350643846888461,0.7399351039859233,1,2010-09-03T12:10:27,4
328.328,3.0384528075463964,-2.00890055836223,10.314037818378559,0.7399351039859233,1,2010-09-03T12:10:27,4
337.656,3.0417363642447004,-2.0131393949782597,10.34672947026124,0.7399351039859233,1,2010-09-03T12:10:27,4
347.031,3.0448651281681243,-2.011023664745485,10.393984399924308,0.7399351039859233,1,2010-09-03T12:10:27,4
