time_s,voltage,current,temperature,capacity_ahr,cycle_number,start_time,ambient_temperature
0.0,3.843735024444539,0.0012070791085765638,5.905007114660983,0.7989997927037011,1,2010-09-03T12:10:27,4
9.438000000000002,3.8434968828378473,-0.0012665192377443466,5.921671343364951,0.7989997927037011,1,2010-09-03T12:10:27,4
19.578000000000003,3.335607558289969,-1.9872355762046132,5.984983085172611,0.7989997927037011,1,2010-09-03T12:10:27,4
28.938,3.3062838223492625,-1.9865493405652215,6.070581563408778,0.7989997927037011,1,2010-09-03T12:10:27,4
38.281,3.281057448542642,-1.9885974289751194,6.179706450194065,0.7989997927037011,1,2010-09-03T12:10:27,4
47.656,3.256607166615828,-1.989579107119856,6.320648093545602,0.7989997927037011,1,2010-09-03T12:10:27,4
56.985,3.2324742790336956,-1.9880969016729964,6.454088727595803,0.7989997927037011,1,2010-09-03T12:10:27,4
66.375,3.207605054947906,-1.9890816825683562,6.619122627829467,0.7989997927037011,1,2010-09-03T12:10:27,4
75.75,3.1809489672599076,-1.987253658367611,6.787579481497529,0.7989997927037011,1,2010-09-03T12:10:27,4
85.078,3.1523718385402293,-1.9882685001134939,6.93792824909195,0.7989997927037011,1,2010-09-03T12:10:27,4
94.438,3.121900694637318,-1.9879781908752505,7.123461953783884,0.7989997927037011,1,2010-09-03T12:10:27,4
103.813,3.09070982208766,-1.9871202625135063,7.297016968918746,0.7989997927037011,1,2010-09-03T12:10:27,4
113.219,3.06133840453896,-1.9856763615926032,7.478812843097927,0.7989997927037011,1,2010-09-03T12:10:27,4
122.594,3.0373922640845357,-1.9875135114867664,7.650618910191378,0.7989997927037011,1,2010-09-03T12:10:27,4
131.906,3.021170373880663,-1.9887734608764558,7.855638186736593,0.7989997927037011,1,2010-09-03T12:10:27,4
141.281,3.012308352258738,-1.9877682452820438,8.039529158279588,0.7989997927037011,1,2010-09-03T12:10:27,4
150.625,3.0085217562926703,-1.987354415653659,8.266198517112072,0.7989997927037011,1,2010-09-03T12:10:27,4
159.938,3.008198059165733,-1.9853101841207963,8.461641660632983,0.7989997927037011,1,2010-09-03T12:10:27,4
169.281,3.0102087643046125,-1.987473998965368,8.667731651706633,0.7989997927037011,1,2010-09-03T12:10:27,4
178.625,3.013937297229305,-1.987352422377783,8.854622235138251,0.7989997927037011,1,2010-09-03T12:10:27,4
187.953,3.0185610479359952,-1.9877311146226422,9.056081416826705,0.7989997927037011,1,2010-09-03T12:10:27,4
197.328,3.023770571124008,-1.987028722971904,9.246843787942957,0.7989997927037011,1,2010-09-03T12:10:27,4
206.672,3.029797920560529,-1.9865210937695028,9.415424616767757,0.7989997927037011,1,2010-09-03T12:10:27,4
216.063,3.035854008412502,-1.9838193065355394,9.582055232631078,0.7989997927037011,1,2010-09-03T12:10:27,4
225.422,3.0425355806915797,-1.9882867745459623,9.778137875652494,0.7989997927037011,1,2010-09-03T12:10:27,4
234.781,3.0492421994685857,-1.9877143197205462,9.964956252521413,0.7989997927037011,1,2010-09-03T12:10:27,4
244.172,3.0561546511093303,-1.98956342353047,10.130584343019308,0.7989997927037011,1,2010-09-03T12:10:27,4
253.547,3.062936594602751,-1.9872683493779368,10.263318881171266,0.7989997927037011,1,2010-09-03T12:10:27,4
262.891,3.0695785561259155,-1.9889760664352556,10.310990562808017,0.7989997927037011,1,2010-09-03T12:10:27,4
272.219,3.0759020206988046,-1.9866725218470886,10.24598191691809,0.7989997927037011,1,2010-09-03T12:10:27,4
281.563,3.0816501148038613,-1.989897540088592,9.960704881055575,0.7989997927037011,1,2010-09-03T12:10:27,4
290.906,3.0865121201287824,-1.9904620766416101,9.968200806887157,0.7989997927037011,1,2010-09-03T12:10:27,4
300.25,3.0911926320125636,-1.9878934274212798,9.983271620557634,0.7989997927037011,1,2010-09-03T12:10:27,4
309.578,3.095491728078994,-1.9876608077315423,10.029664006652409,0.7989997927037011,1,2010-09-03T12:10:27,4
318.969,3.098918861473275,-1.9897596031973956,10.013850938962086,0.7989997927037011,1,2010-09-03T12:10:27,4
328.328,3.102102396562975,-1.9873643145715632,9.951183269640769,0.7989997927037011,1,2010-09-03T12:10:27,4
337.656,3.104955763274078,-1.9869244012491247,9.865210472634972,0.7989997927037011,1,2010-09-03T12:10:27,4
347.031,3.107358784926676,-1.986342258518783,10.035689944587618,0.7989997927037011,1,2010-09-03T12:10:27,4
356.406,3.109454912851402,-1.9868068716505127,9.913656490411247,0.7989997927037011,1,2010-09-03T12:10:27,4
365.75,3.1113343152563857,-1.9881819463897152,9.926433892327719,0.7989997927037011,1,2010-09-03T12:10:27,4
375.125,3.112771302920148,-1.9881861792485696,9.993691419785193,0.7989997927037011,1,2010-09-03T12:10:27,4
384.516,3.114239380148039,-1.9887603759972474,9.934290945390295,0.7989997927037011,1,2010-09-03T12:10:27,4
393.875,3.115337165046328,-1.9880200504576,10.030222769686784,0.7989997927037011,1,2010-09-03T12:10:27,4
403.235,3.1161222924966476,-1.9879987662634486,10.0303588496808,0.7989997927037011,1,2010-09-03T12:10:27,4
412.578,3.1166205870335917,-1.9884037005113597,10.017847979593437,0.7989997927037011,1,2010-09-03T12:10:27,4
421.938,3.117204986535647,-1.9872254908032998,10.016585995749269,0.7989997927037011,1,2010-09-03T12:10:27,4
431.36,3.1171700939601417,-1.989738942782343,9.950530264334333,0.7989997927037011,1,2010-09-03T12:10:27,4
440.719,3.1171370818256836,-1.9885971877708923,10.00415433564256,0.7989997927037011,1,2010-09-03T12:10:27,4
450.078,3.1170818156038087,-1.9885988424609264,10.142336912950581,0.7989997927037011,1,2010-09-03T12:10:27,4
459.453,3.1165496333391363,-1.9884412663963105,10.041735933369537,0.7989997927037011,1,2010-09-03T12:10:27,4
468.75,3.116092639306067,-1.9889444678124715,10.178853440724032,0.7989997927037011,1,2010-09-03T12:10:27,4
478.094,3.115577180525412,-1.9881003221326505,10.087224441210985,0.7989997927037011,1,2010-09-03T12:10:27,4
487.531,3.1148968756291926,-1.9882115546852386,10.297201317124216,0.7989997927037011,1,2010-09-03T12:10:27,4
496.938,3.114335538687898,-1.988526695870184,10.497027675394802,0.7989997927037011,1,2010-09-03T12:10:27,4
506.297,3.113756765956829,-1.9885931239656722,10.654797515723414,0.7989997927037011,1,2010-09-03T12:10:27,4
515.656,3.1135321583882343,-1.9869119681927128,10.803699839503047,0.7989997927037011,1,2010-09-03T12:10:27,4
525.031,3.1135002225762416,-1.9872976106590718,10.959758536052286,0.7989997927037011,1,2010-09-03T12:10:27,4
534.344,3.1134301498725456,-1.9892722361944275,11.151291166331932,0.7989997927037011,1,2010-09-03T12:10:27,4
543.75,3.1135544905752255,-1.987204204146132,11.315492901069312,0.7989997927037011,1,2010-09-03T12:10:27,4
553.11,3.1138534857476,-1.9880363966524535,11.422435254871388,0.7989997927037011,1,2010-09-03T12:10:27,4
562.516,3.1140618753228786,-1.988080192872087,11.49914109986986,0.7989997927037011,1,2010-09-03T12:10:27,4
571.828,3.1143199169569424,-1.9874310058334186,11.6109208672003,0.7989997927037011,1,2010-09-03T12:10:27,4
581.172,3.1144091050242957,-1.9887889444516624,11.58687567549998,0.7989997927037011,1,2010-09-03T12:10:27,4
590.485,3.1146379252259453,-1.9886658926824285,11.626041809489449,0.7989997927037011,1,2010-09-03T12:10:27,4
599.828,3.1144420049651593,-1.9877090457394795,11.818255053060758,0.7989997927037011,1,2010-09-03T12:10:27,4
609.188,3.1144722069770006,-1.9879914017596723,11.888973272130235,0.7989997927037011,1,2010-09-03T12:10:27,4
618.531,3.1145984830706146,-1.9896937812600568,11.993244080251193,0.7989997927037011,1,2010-09-03T12:10:27,4
627.906,3.114691467336499,-1.987162113969153,12.142514557272978,0.7989997927037011,1,2010-09-03T12:10:27,4
637.25,3.1147791991811715,-1.9874579306635654,12.195361408646946,0.7989997927037011,1,2010-09-03T12:10:27,4
646.656,3.114768291479842,-1.9893478197567083,12.168802319243447,0.7989997927037011,1,2010-09-03T12:10:27,4
656.031,3.1143839351120794,-1.9880358069032982,12.229474022855804,0.7989997927037011,1,2010-09-03T12:10:27,4
665.375,3.1142479965056897,-1.9872951045952574,12.432327528279538,0.7989997927037011,1,2010-09-03T12:10:27,4
674.703,3.1138420003012435,-1.9885932206636292,12.445021039204686,0.7989997927037011,1,2010-09-03T12:10:27,4
684.047,3.113269900461666,-1.9860599687572162,12.52278614972542,0.7989997927037011,1,2010-09-03T12:10:27,4
693.5,3.1130194446043977,-1.9867551374679215,12.7187915819637,0.7989997927037011,1,2010-09-03T12:10:27,4
702.86,3.112471465213625,-1.989013595918034,12.703057081465618,0.7989997927037011,1,2010-09-03T12:10:27,4
712.172,3.1117251874895926,-1.9868676448091325,12.768952187774698,0.7989997927037011,1,2010-09-03T12:10:27,4
721.547,3.1108545965007566,-1.9887123000579559,12.813831297444896,0.7989997927037011,1,2010-09-03T12:10:27,4
730.875,3.109826089862366,-1.9883394422838356,12.84845670868132,0.7989997927037011,1,2010-09-03T12:10:27,4
740.219,3.108765167469034,-1.9879477194625692,12.948402852813658,0.7989997927037011,1,2010-09-03T12:10:27,4
749.563,3.1077834575536474,-1.9877166478520871,13.073703473326272,0.7989997927037011,1,2010-09-03T12:10:27,4
758.906,3.106603469624869,-1.9880032903648626,13.02948825924531,0.7989997927037011,1,2010-09-03T12:10:27,4
768.25,3.1052962683981713,-1.9873799615099261,13.129668438435694,0.7989997927037011,1,2010-09-03T12:10:27,4
777.641,3.1038593606578373,-1.9908401866645415,13.239414366881924,0.7989997927037011,1,2010-09-03T12:10:27,4
787.016,3.1023482442436503,-1.9875173778770057,13.329144764668044,0.7989997927037011,1,2010-09-03T12:10:27,4
796.375,3.1005231717604906,-1.9880583734319606,13.317821648631151,0.7989997927037011,1,2010-09-03T12:10:27,4
805.781,3.0988413157103283,-1.9865348447767672,13.390814913046512,0.7989997927037011,1,2010-09-03T12:10:27,4
815.141,3.0971486965099633,-1.9878943759463608,13.433512122753712,0.7989997927037011,1,2010-09-03T12:10:27,4
824.453,3.0949759261480145,-1.9898589369753663,13.46874096550594,0.7989997927037011,1,2010-09-03T12:10:27,4
833.828,3.0928288443136958,-1.9885252587428508,13.557621957480336,0.7989997927037011,1,2010-09-03T12:10:27,4
843.219,3.090600074311171,-1.987223616411236,13.690201153667203,0.7989997927037011,1,2010-09-03T12:10:27,4
852.563,3.0885753712630732,-1.9872577266589984,13.668164200392862,0.7989997927037011,1,2010-09-03T12:10:27,4
861.922,3.0860447759132907,-1.9884024000142204,13.610795317164678,0.7989997927037011,1,2010-09-03T12:10:27,4
871.235,3.0834592046083142,-1.988067021422599,13.793328467768935,0.7989997927037011,1,2010-09-03T12:10:27,4
880.672,3.080682346477053,-1.9893411627694169,13.833313708093993,0.7989997927037011,1,2010-09-03T12:10:27,4
890.031,3.0780124148052113,-1.9887320801309363,13.956115988193181,0.7989997927037011,1,2010-09-03T12:10:27,4
899.391,3.075256982547212,-1.9886243033174975,13.99289322838818,0.7989997927037011,1,2010-09-03T12:10:27,4
908.75,3.072214863038499,-1.9902041299528728,13.9304706416182,0.7989997927037011,1,2010-09-03T12:10:27,4
918.172,3.0691085115348318,-1.9884454580315007,14.119916920907627,0.7989997927037011,1,2010-09-03T12:10:27,4
927.516,3.0661432326010885,-1.9868857333468881,14.20550169427114,0.7989997927037011,1,2010-09-03T12:10:27,4
936.86,3.0630818985095023,-1.9876143769199919,14.303928281442346,0.7989997927037011,1,2010-09-03T12:10:27,4
946.219,3.0597211012565757,-1.9871887639085137,14.393836777802411,0.7989997927037011,1,2010-09-03T12:10:27,4
955.594,3.0562929953150877,-1.988421695266872,14.31751415042401,0.7989997927037011,1,2010-09-03T12:10:27,4
964.985,3.05255934984354,-1.9881013955401086,14.27062601117038,0.7989997927037011,1,2010-09-03T12:10:27,4
974.375,3.0487819151249202,-1.98896914799942,14.4895752090917,0.7989997927037011,1,2010-09-03T12:10:27,4
983.75,3.045099334364996,-1.9893923412160202,14.488580456873699,0.7989997927037011,1,2010-09-03T12:10:27,4
993.094,3.0414301832906023,-1.9888757810248563,14.497220219922964,0.7989997927037011,1,2010-09-03T12:10:27,4
1002.469,3.0375136281360975,-1.9870418274477348,14.59896762170555,0.7989997927037011,1,2010-09-03T12:10:27,4
1011.813,3.0333952131890456,-1.9888369770236136,14.561836589247298,0.7989997927037011,1,2010-09-03T12:10:27,4
1021.156,3.0290926863674086,-1.9881763296637847,14.747624773401919,0.7989997927037011,1,2010-09-03T12:10:27,4
1030.531,3.024981260436101,-1.9876125985936335,14.8122266653672,0.7989997927037011,1,2010-09-03T12:10:27,4
1039.891,3.020708868496769,-1.9887182071517604,15.027000693860657,0.7989997927037011,1,2010-09-03T12:10:27,4
1049.219,3.016491199353516,-1.9864646526457066,15.076119524858518,0.7989997927037011,1,2010-09-03T12:10:27,4
1058.547,3.0120248516190906,-1.987729895669943,15.124857814642276,0.7989997927037011,1,2010-09-03T12:10:27,4
1067.906,3.0074088917385287,-1.9893469263945363,15.228724939908496,0.7989997927037011,1,2010-09-03T12:10:27,4
1077.219,3.0030233731153766,-1.9866805533339351,15.294941243501453,0.7989997927037011,1,2010-09-03T12:10:27,4
1086.61,2.9985085110480316,-1.98902353496397,15.271448865684146,0.7989997927037011,1,2010-09-03T12:10:27,4
